clinic_id;code;name;price
24031;307МОЧ;Трихомонада, определение ДНК в моче (Trichomonas vaginalis, DNA, Urine)*;0
24025;306МОЧ;Гонококк, определение ДНК в моче (Neisseria gonorrhoeae, DNA, Urine)*;0
24458;344МОЧ;Кандида, определение ДНК в моче (Candida albicans, DNA, Urine)*;0
24055;309МОЧ;Герпесвирус 1 и 2 типов, определение ДНК в моче (HSV-1, 2 DNA, Urine)*;0
24067;310МОЧ;Цитомегаловирус, определение ДНК в моче (CMV DNA, Urine)*;0
23770;A.05.6.88;МРТ органов мужского малого таза (с контрастированием) для оценки предстательной железы по системе PI-RADS;0
23769;A.05.6.87;МРТ наружных половых органов и мошонки;0
291;A.06.9.67;СКТ брюшной полости и забрюшинного пространства (вкл. болюсное усиление Омнипак, в/в введ., 300 мг йода/мл);0
27489;А11.21.011;Круговое иссечение крайней плоти (циркумцизия, фимоз);0
23760;A.05.5.74;МРТ желчевыводящих путей в режиме 3D (холангиопанкреатография);0
25340;94;Резус-принадлежность (резус-фактор) (Rh-factor, Rh);0
24797;93;Группа крови (Blood Group, АВ0);0
273;A.06.5.48;СКТ органов брюшной полости и малого таза;0
19108;A11.04.006.002;Блокада ключично-акромиального сочленения (Бетаметазон);0
23944;377С-УРО;Дифференцированное определение ДНК ВПЧ (Вирус папилломы человека) 14 типов: 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 66, 68 + КВМ в соскобе эпителиальных клеток урогенитального тракта (HPV DNA, Scrape of Urogenital Epithelial Cells, 14 Types (16, 18,  31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 66, 68) Screening);0
23784;A.05.11.109;Выдача пленки;0
342774;B01.040.001;Прием (осмотр, консультация) врача-ревматолога первичный;0
335;A04.12.002.001;УЗИ артерий и вен нижних конечностей;0
10576;A11.01.016.001;Забор мазка/соскоба;0
23758;A.05.4.72;МРТ голеностопных суставов (пара);0
23741;A.05.4.57;МРТ функциональное исследование височно-нижнечелюстных суставов (пара);0
24330;467-Ф;Посев отделяемого верхних дыхательных путей на микрофлору, определение чувствительности к антимикробным препаратам и бактериофагам (Upper Respiratory Culture. Bacteria Identification, Antibiotic Susceptibility and Bacteriophage Efficiency Testing)*;0
342828;A16.01.017.03;Удаление невуса (родинки) сложной локализации;0
251;A.06.3.20;СКТ кисти;0
18967;A02.25.001.001;Видеоотоскопия;0
23699;A.05.1.03;МРТ ангиография вен головного мозга;0
25455;256;Антитела класса IgG к вирусу ветряной оспы и опоясывающего лишая (Anti-Varicella-Zoster Virus IgG, Anti-VZV IgG);0
24364;441-А;Посев мочи на микрофлору, определение чувствительности к антимикробным препаратам (Urine Culture. Bacteria Identification and Antibiotic Susceptibility Testing)*;0
313;A04.20.003;УЗ фолликулометрия;0
401;B01.018.001;Прием (осмотр, консультация) врача-хирурга - колопроктолога первичный;0
342753;A16.19.013.01;Лазерная абляция внутренних геморроидальных узлов (1 узел);0
23712;A.05.1.19;МРТ головного мозга и придаточных пазух носа;0
24831;174;Соматомедин С (Инсулиноподобный фактор 1) (Somatomedin C, Insulin-like Growth Factor 1, IGF-1);0
27023;A16.01.027.002;Лечение вросшего ногтя лазером;0
23735;A.05.2.46;МРТ трех отделов позвоночника (шейный, грудной, пояснично-крестцовый отделы);0
241;A.06.1.08;СКТ черепа головы;0
23730;A.05.2.40;МРТ шейного и пояснично-крестцового отделов позвоночника;0
55757;A16.19.024.002;Вскрытие нагноившегося эпителиального копчикового хода без иссечения;0
77667;A14.01.013;Проведение электроэпиляции 1 мин;0
248;A.06.3.17;СКТ плечевого сустава;0
231714;14.05.001.01;Постановка пиявок косметологических (1 ед);0
23737;A.05.3.50;МРТ мягких тканей лица;0
342842;A05.23.009.001.01;МРТ головного мозга и шейного отдела позвоночника с контрастом при рассеянном склерозе;0
54532;A16.01.001.01;Удаление поверхностно расположенного инородного тела (I категория сложности);0
272;A.06.5.47;СКТ брюшной полости и забрюшинного пространства;0
27613;A11.19.006;Обработка ануса и перианальной области лекарственными веществами, 1 процедура;0
314;A04.30.001.001;УЗИ в I триместре беременности (до 13 недель);0
24964;10;Альбумин (Albumin);0
23951;1333;"Ревматоидный фактор, IgA (РФ IgA; Rheumatoid Factor, RF, IgA)";0
23774;A.05.7.92;МРТ брюшной полости и 3D холангиопанкреатография;0
24310;844;Активность ангиотензин-превращающего фермента (АПФ) сыворотки крови (Angiotensin Converting Enzyme, ACE, Serum);0
342679;A04.12.024.002;Ультразвуковая допплерография фетоплацентарного кровотока;0
594;B01.004.001.01;Прием врача-гастроэнтеролога детского первичный;0
23676;B01.050.001.004;Акция! Прием врача первичный после МРТ/СКТ;0
24485;350СВ;Вирус гепатита С, определение РНК в сыворотке крови методом ПЦР, количественное  (HCV RNA, Serum, Quantitative, PCR)*;0
309;A04.20.001;УЗИ органов малого таза (трансабдоминально);0
55946;51104СПБ;Гистологическое исследование операционного материала (до 6 парафиновых блоков);0
342685;A11.02.002.002;Внутримышечное введение лекарственных препаратов (дексаметазон 1,0 мл + Цефтриаксон 1,0 г + кеторол 1,0 мл);0
27674;A04.28.002.003;УЗИ мочевого пузыря;0
25330;386;Исследование биоценоза урогенитального тракта. Фемофлор 8. (UROGENITAL TRACT MICROBIOCENOSIS (PCR Panel Femoflor 8));0
20443;A15.03.010;Снятие гипсовой повязки (лонгеты);0
568;A15.03.002;Наложение иммобилизационной повязки;0
342840;B01.050.001.003;Прием детского травматолога-ортопеда первичный;0
54672;A16.04.051.02;Внутрисуставное введение заменителей (протезов) синовиальной жидкости 2 категория сложности;0
342810;A15.03.002.002;Наложение повязки из полимерного гипса;0
413;B01.054.001;Прием физиотерапевта первичный;0
256;A.06.3.25;СКТ суставов (пара);0
342768;B01.053.001.03;АКЦИЯ! Прием врача-уролога первичный;0
23714;A.05.1.21;МРТ ангиография артерий и вен головного мозга;0
25623;1119;Цинк (Zn) в венозной крови (Zinc (Zn), Вlood);0
25171;1117;Селен (Se) в венозной крови (Selenium (Se), Вlood);0
25477;1204;Антитела к циклическому цитруллинированному пептиду (АЦЦП) (Anti-Сyclic Citrullinated Peptide, anti-CCP);0
23710;A.05.1.17;МРТ головного мозга и артерий головного мозга;0
23725;A.05.2.34;МРТ крестцово-копчикового отдела позвоночника;0
24795;195;Андростендион (Androstenedione);0
25215;63;Прогестерон (Progesterone);0
24979;154;17-ОН-прогестерон (17-Hydroxyprogesterone, 17-OHP);0
27445;A.05.3.51;МРТ мягких тканей шеи;0
25593;272;Исследование мочи по методу Нечипоренко  (Nechiporenko’s Urine Test);0
25080;232;Антитела класса IgG к антигенам токсокар (Anti-Toxocara IgG);0
25326;229;Антитела класса IgG к антигенам эхинококка (Anti-Echinococcus IgG);0
27001;A11.02.002.002;Локальная инъекционная терапия в триггерные точки (Бетаметазон);0
250;A.06.3.19;СКТ лучезапястного сустава;0
359;А04.04.001.05;УЗИ плечевого сустава;0
339;A04.12.005.003.01;Интракраниальная допплерография (Сосуды головы);0
25253;168;Дигидротестостерон (ДГТ) (Dihуdrotestosterone, DHT);0
23785;A.05.11.110;Выдача результатов на флеш-карте;0
322;A04.30.003;УЗИ органов забрюшинного пространства: почки, надпочечники, брюшная аорта, забрюшинные л/у;0
25517;158;Копрограмма (Koprogramma, Stool);0
25604;133;Aнтитела класса IgG к Helicobacter рylori (Anti-Helicobacter pylori IgG);0
24535;936;Антитела к аквапорину 4 (NMO), IgG;0
373;B03.052.001;Комплексное УЗИ  обследование при артериальной гипертензии ( УЗИ сердца,почек, надпочечников, артерий почек);0
23837;A.06.5.79;СКТ органов малого таза для мужчин (предстательная железа, семенные пузырьки, лимфоузлы, мочевой пузырь);0
27344;A16.01.017.004;Удаление доброкачественных новообразований кожи (папиллом, кератом, фибром, бородавок)от  10шт. до 15шт. ;0
342683;A16.25.008;Удаление инородного тела из слухового отверстия;0
25120;4;Антитромбин III, % активности (АТ III, Antithrombin III, % Activity);0
23731;A.05.2.41;МРТ грудного и пояснично-крестцового отделов позвоночника;0
306;А04.14.001.003;УЗИ печени, желчного пузыря и протоков;0
27681;B01.022.001;Приём мануального терапевта первичный ;0
26292;ОБС128;Липидный профиль: скрининг не натощак (Lipid Profile: Screening);0
23827;A16.01.017.01;Удаление Невуса (родинки) более 1см;0
242;A.06.2.09;СКТ шейного отдела позвоночника;0
24417;310УРО;Цитомегаловирус, определение ДНК в соскобе эпителиальных клеток урогенитального тракта (CMV DNA, Scrape of Urogenital Epithelial Cells)*;0
24006;301УРО;Хламидия (Chlamydia trachomatis), определение ДНК в соскобе эпителиальных клеток урогенитального тракта (Chlamydia trachomatis, DNA, Scrape of Urogenital Epithelial Cells)*;0
24017;302УРО;Микоплазма (Mycoplasma hominis), определение ДНК в соскобе эпителиальных клеток урогенитального тракта (Mycoplasma hominis, DNA, Scrape of Urogenital Epithelial Cells)*;0
24050;3090УРО;Герпесвирус 1 и 2 типов, определение ДНК в соскобе эпителиальных клеток урогенитального тракта, типирование (HSV-1, 2 DNA, Scrape of Urogenital Epithelial Cells, Тyping)*;0
342710;A04.12.024.003;Ультразвуковая допплерография плодового кровотока;0
342775;B01.040.002;Прием (осмотр, консультация) врача-ревматолога повторный;0
23742;A.05.4.57A;МРТ функциональное исследование височно-нижнечелюстного сустава;0
25033;372;Исследование биоценоза урогенитального тракта. Фемофлор 16. (UROGENITAL TRACT MICROBIOCENOSIS (PCR Panel Femoflor 16));0
342836;A11.22.001;Биопсия щитовидной или паращитовидной железы;0
326;A04.28.003;УЗИ органов мошонки;0
165668;А16.12.050.08;Склеротерапия, 1 зона (1 укол);0
24571;509МЖЕ;Исследование пунктатов молочной железы (Examination of Punctates: Breast);0
331;A04.12.002.001.01;УЗИ артерий нижних конечностей;0
24675;5;Общий анализ крови (ОАК) (без лейкоцитарной формулы и СОЭ) (General Blood Analysis, without White Blood Cell (WBC) Count and ESR);0
27471;A16.28.072.001;Замена цистостомического дренажа;0
24710;153;Гомоцистеин (Homocysteine);0
25485;57;Антитела к тиреоглобулину (АТ-ТГ) (Anti-Тhyroglobulin Autoantibodies, Thyroglobulin Antibodies, Tg Autoantibodies, TgAb, Anti-Tg Ab, ATG);0
20481;A16.01.011;Вскрытие фурункула (карбункула);0
23745;A.05.4.60;МРТ лучезапястного сустава;0
27349;A11.20.010.005;Пункция молочной железы;0
24613;510Б;Цитологическое исследование пунктата щитовидной железы с описанием по терминологической классификации Бетесда (The Bethesda System for Reporting Thyroid Cytopathology (TBSRTC), Fine-Needle Aspiration (FNA));0
25498;84;Антитела класса IgG к вирусу краснухи (Аnti-Rubella IgG);0
25030;85;Антитела класса IgМ к вирусу краснухи (Аnti-Rubella IgМ);0
24930;141;Раково-эмбриональный антиген (РЭА, карциноэмбриональный антиген) (Carcinoembryonic Antigen, CEA);0
23667;A04.12.002.02;УЗИ вен верхних конечностей;0
23719;A.05.1.26;МРТ головного мозга, артерий и вен головного мозга и шейного отдела позвоночника;0
288;A.06.8.64;СКТ гортани;0
23762;A.05.5.77;МРТ забрюшинного пространства (почек, надпочечников, лимфоузлов);0
26685;1680;Холестерин не-ЛПВП натощак;0
24321;1338;Кальпротектин фекальный (Fecal Calprotectin);0
24689;162;Эластаза 1 (Э1), панкреатическая эластаза 1  (Elastase 1, E1);0
26304;486/479;Раздельное определение токсина А и токсина В Clostridium difficile в кале, антигенный тест (Toxin A and B Clostridium difficile. One step rapid immunосhromotographic assay);0
55939;33128КАЛ;Острые кишечные инфекции. Определение бактериальных и вирусных возбудителей кишечных инфекций (Кампилобактер(термофильная группа),Шигеллы и ЭИКП, Сальмонеллы, Аденовирус F, Ротавирус А, Астровирус, Норовирус G I, Норовирус G II) в кале;0
24844;159ПРО;Анализ кала на простейшие (PRO Stool);0
24679;159ЯГ;Анализ кала на яйца гельминтов (яйца глистов) (PRO Stool, Helminth Eggs);0
436;B01.004.002Т;Телемедицинская консультация гастроэнтеролога;0
236;A.06.1.01;СКТ головного мозга;0
25099;42;Антистрептолизин-О (АСЛ-О, АСЛО) (Antistreptolysin-O, ASO);0
342809;A15.03.010.002;Снятие гипсовой повязки (полимерный гипс);0
20450;А11.04.006;Околосуставное введение лекарственных препаратов;0
24910;1283;Антитела класса IgG к тканевой трансглютаминазе (Anti-Tissue Transglutaminase Antibodies, Anti-tTG, tTGA, IgG);0
593;B01.047.002;Прием терапевта повторный;0
20507;A16.01.016;Удаление атеромы;0
360;А04.04.001.04;УЗИ лучезапястного сустава;0
342789;A21.30.004.001;Массаж при заболеваниях опорно-двигательного аппарата у детей раннего возраста (дети от 0-18 месяцев) ;0
24778;1144;Антимюллеров гормон (АМГ) (Anti-Mullerian Hormone, AMH, Mullerian Inhibiting Substance, MIS);0
17933;A04.16.001.01;УЗИ органов брюшной полости и соноэластометрия печени;0
10554;A03.20.001;Видеокольпоскопия;0
342808;A06.17.007;СКТ тонкого кишечника (вкл. болюсное усиление Омнипак, в/в введ., 300 мг йода/мл);0
414;B01.054.001.001;Прием физиотерапевта повторный;0
342894;A22.30.015.03;Ударно-волновая терапия фокусированная (1 сеанс);0
19044;И.16;Дополнительное введение препарата Анальгин 1 амп.;0
342780;A22.20.001.003;Процедура Magic Gyno Nd:YAG лазерное лечение недержания мочи при напряжении;0
165677;А16.12.006.006.01;Минифлебэктомия 1 категории сложности;0
403;B01.043.001.001;Прием сосудистого хирурга (высшей категории, КМН) первичный;0
342741;A21.01.003.001;Массаж воротниковой области;0
25569;270;Антитела класса IgG к деамидированным пептидам глиадина (Anti-Deaminated Gliadin Peptide, Anti-DGP, IgG);0
25369;236;Содержание углеводов в кале (редуцирующие вещества в кале) (Stool Sugars, Reducing Substances, Fecal);0
371;А04.04.001.02;УЗИ коленного сустава;0
295;A06.30.002.001;Описание и интерпретация СКТ-исследования (второе мнение);0
404;B01.043.002.001;Прием сосудистого хирурга (высшей категории, КМН) повторный;0
165680;А22.12.003.01;Эндовазальная лазерная коагуляция большой подкожной вены (1 нога);0
165666;A11.04.005;Пункция синовиальной сумки сустава;0
20521;A16.01.012;Вскрытие и дренирование флегмоны (абсцесса);0
27639;A16.19.033.001;Иссечение единичных перианальных кондилом и других доброкачественных новообразований перианальной области;0
55759;B01.003.004.005.001;Инфильтрационная анестезия перианальная;0
342749;B01.003.004.005.04;Инфильтрационная анестезия до 10 ампул (артикаин, ультракаин, ропивакаин);0
27679;A16.20.096.01;Удаление новообразований вульвы с помощью лазера (одного и более);0
27667;A08.20.004.01;Взятие аспирата из полости матки;0
23669;A11.01.002;Подкожное введение лекарственных препаратов (без стоимости препарата);0
30361;B01.008.001.001;Прием трихолога первичный;0
19120;A11.04.004;Внутрисуставное введение препаратов (1 сустав);0
342834;A11.01.002.036;Подкожное введение лекарственных препаратов (Мезотерапия кожи головы F-Hair (2мл)  (Испания);0
23816;A16.01.020;Удаление контагиозного моллюска 1шт.;0
24514;51104;Патологоанатомическое исследование диагностического и операционного материала (до 6-ти флаконов) (Pathology examination of diagnostic and surgical biopsy);0
54186;A24.20.001.01;Радиоволновая деструкция кондилом, папиллом половых органов (за 1 единицу);0
54247;A23.30.001;Изготовление индивидуальных ортопедических стелек;0
342669;A.05.1.23.01;МРТ головного мозга и шейного отдела позвоночника с внутривенным контрастированием (Омнискан, в/в введ. 0,5ммоль/мл);0
54440;A22.01.001.002;Ультразвуковая чистка лица;0
23794;A12.10.001.01;ЭКГ с нагрузкой - расшифровка врача;0
165828;B01.004.001.02;Акция! Прием врача первичный после МРТ/СКТ;0
24367;446-А;Посев на микрофлору отделяемого половых органов, определение чувствительности к антимикробным препаратам (Genitourinary Tract Culture. Bacteria Identification and Antibiotic Susceptibility Testing)*;0
165829;B04.02.002;Профилактический прием (осмотр, консультация) врача;0
77666;A.05.1.27;МРТ головного мозга и височных долей при эпилепсии;0
23709;A.05.1.15;МРТ головного мозга и глазных орбит;0
362;А04.04.001.01;УЗИ кисти;0
262;A.06.4.33;СКТ костей таза (подвздошные, седалищные, лобковые кости, сочленения, копчик, крестец);0
266;A.06.5.42;СКТ органов забрюшинного пространства (почек, надпочечников, лимфоузлов);0
23718;A.05.1.25;МРТ головного мозга, артерий и вен головы и артерий шеи;0
54212;A16.01.003;Некрэктомия;0
275;A.06.5.50;СКТ брюшной полости, забрюшинного пространства и малого таза;0
25424;ОБС57;Обследование печени: скрининг (Survey of Liver: Screening);0
23753;A.05.4.67;МРТ плечевых суставов (пара);0
24759;ОБС53;Липидный профиль: расширенный (Lipid Profile: Extended );0
23688;A16.01.017.003;Удаление доброкачественных новообразований кожи (папиллом, кератом, фибром, бородавок) от 6 до 10 шт;0
23687;A16.01.017.002;Удаление доброкачественных новообразований кожи (папиллом, кератом, фибром, бородавок) 1 шт более 1 см;0
165830;B04.15.004;Профилактический прием (осмотр, консультация) врача;0
24636;2500;Антитела класса IgG к вирусу кори (Аnti-Measles IgG);0
55968;A04.30.001.002.01;УЗИ в режиме 3D-4D на сроках 16-26 недель беременности;0
23713;A.05.1.20;МРТ головного мозга и гипофиза;0
231690;517СПБ;Цитологическое исследование биоматериала шейки матки (окрашивание по Папаниколау, Рар-тест) (Cytological Examination: Cervix, Pap-test);0
260;A.06.4.30;СКТ плечевой кости;0
342784;B05.001.002.001;Процедура Magic Gyno Услуги по медицинской реабилитации пациента с заболеваниями женских половых органов. Nd:YAG лазерное  вагинальное восстановление  ;0
358;А04.04.001;УЗИ голеностопного сустава;0
24811;143;СА-125 (Углеводный антиген 125) (Carbohydrate Antigen СА-125, Cancer Antigen СА-125);0
24901;144;СА-19-9 (Углеводный антиген 19-9) (Carbohydrate Antigen СА-19-9, Cancer Antigen-GI);0
25624;142;СА-15-3 (Углеводный антиген 15-3) (Carbohydrate Antigen СА-15-3, Cancer Antigen СА-15-3);0
25191;1281;HE4 (Белок 4 эпидидимиса человека) (Human Epididymis Protein 4, HE4);0
25151;ОБС80;Женский гормональный профиль: дисфункция яичников, нарушения менструального цикла (Female Hormonal Profile: Ovarian Dysfunction, Menstrual Irregularities);0
231699;B01.053.001.01;Прием (осмотр, консультация) врача уролога-онколога первичный;0
54416;A11.01.002.002;Подкожное введение лекарственных препаратов (биоревитализация кожи вокруг глаз MesoEye C71);0
24680;ОБС75;Щитовидная железа: расширенное обследование (Thyroid Gland: Extended Survey);0
24030;306УРО;Гонококк, определение ДНК в соскобе эпителиальных клеток урогенитального тракта (Neisseria gonorrhoeae, DNA, Scrape of Urogenital Epithelial Cells)*;0
24062;309УРО;Герпесвирус 1 и 2 типов, определение ДНК в соскобе эпителиальных клеток урогенитального тракта (HSV-1, 2 DNA, Scrape of Urogenital Epithelial Cells)*;0
25172;105;Aнтитела класса IgA к Chlamydia trachomatis (Anti-Chlamydia trachomatis IgA);0
24946;106;Aнтитела класса IgG к Chlamydia trachomatis (Anti-Chlamydia trachomatis IgG);0
25325;188;Антитела класса IgM к Chlamydia trachomatis (Anti-Chlamydia trachomatis IgM);0
24113;946;Хромогранин А (Chromogranin A, CgA);0
24791;ГТТ;Глюкозо-толерантный тест с определением глюкозы в венозной крови натощак и после нагрузки через 2 часа (2-Hour Oral Glucose Tolerance Test, OGTT, Glucose Concentration (Fasting and 2 Hours after Load), Venous Blood);0
231701;NULL;Передняя тампонада носа (односторонняя);0
365;А04.04.001.03;УЗИ локтевого сустава;0
55756;A16.19.016;Иссечение наружного геморроидального узла с тромбами;0
27696;A16.04.051;Внутрисуставное введение заменителей (протезов) синовиальной жидкости 1 категория сложности;0
23675;B01.028.001.02;Акция! Прием врача первичный после МРТ/СКТ;0
165831;B04.001.002;Профилактический прием (консультация) врача без осмотра;0
270;A.06.5.45;СКТ почек;0
25494;230;Антитела класса IgG к антигенам описторхиса (Anti-Opisthorchis felineus IgG);0
24884;442;Посев на дрожжеподобные грибы (родов Candida, Cryptococcus) с определением чувствительности к антимикотическим препаратам (Yeast Culture. Identification and Antimycotic Susceptibility testing);0
23792;A05.10.006;ЭКГ - снятие;0
55966;A16.04.051.04;Внутрисуставное введение заменителей (протезов) синовиальной жидкости (препарат Ortholon 2,0%);0
55967;A16.04.051.05;Внутрисуставное введение заменителей (протезов) синовиальной жидкости (препарат Ortholon 2,3%);0
20475;A16.30.066;Удаление инородного тела с рассечением мягких тканей;0
20022;A.06.3.28;СКТ торсионного профиля нижних конечностей (пара тазобедренных, коленных, голеностопных суставов);0
25118;2401;Скрытая кровь в кале (колоректальные кровотечения), количественный иммунохимический метод FOB Gold (Quantitative Immunochemical Fecal Occult Blood, Test FOB Gold);0
25642;1525;Цистатин С (Cystatin C);0
19104;A11.04.004.02;Блокада сустава / на уровне сустава (Бетаметазон);0
24389;1601ОСТ;Исследование на энтеробиоз (яйца остриц), шпатель (Еnterobiasis, Spatula);0
231696;A16.21.049;Эмболизация яичниковой вены (операция Мармара, варикоцеле);0
23739;A.05.3.53;МРТ мягких тканей конечности (одна область до 25 см);0
24430;321СВ;Вирус гепатита С, определение РНК в сыворотке крови, качественное (HCV RNA, Serum, Qualitative)*;0
276;A.06.6.51;СКТ артерий головного мозга (вкл. болюсное усиление Омнипак, в/в введ., 300 мг йода/мл);0
231700;B01.053.002.01;Прием (осмотр, консультация) врача уролога-онколога повторный;0
54120;B01.069.002;Приём врача-остеопата повторный;0
27558;А16.20.036.012;Радиоволновая деструкция кондилом, папиллом женских половых органов I категория сложности;0
30372;A11.01.018.001;Взятие образца биологического материала из урогенитального тракта ;0
321;A04.12.001.002;УЗДГ артерий почек;0
342783;A22.20.001.006;Процедура Magic Gyno Nd:YAG лазерное  восстановление вульвы и промежности, курс процедур 3 ед.;0
299;A.06.11.76;Повторная выдача диска;0
27470;A16.28.052.001;Замена нефростомического дренажа;0
27504;B01.008.003;Прием косметолога первичный;0
342782;A22.20.001.005;Процедура Magic Gyno Nd:YAG лазерное  восстановление вульвы и промежности  ;0
368;А04.09.001;УЗИ плевральных полостей (2 полости);0
24874;2113;Оценка здоровья простаты (ПСА общ., ПСА св., -2proPSA, phi);0
30364;A11.01.018;Взятие образца биологического материала из очагов поражения на патологический грибок;0
231687;А11.01.013;Введение искусственных наполнителей в мягкие ткани RRS HA Long Lasting;0
25139;214;Фактор некроза опухоли-? (ФНО-?) (Tumor Necrosis Factor Alpha, TNF-?, Cachectin);0
25399;211;Интерлейкин-6 (ИЛ-6) (Interleukin 6, IL-6);0
24925;213;Интерлейкин-10 (ИЛ-10) (Interleukin 10, IL-10);0
342877;B01.023.002.003;Прием невролога Шнайдер Я.Э. (КМН, ВВК) повторный;0
297;A.06.11.77;Выдача результатов на флеш-карте;0
27566;А16.20.036.08;Эксцизия доброкачественных заболеваний шейки матки I категория сложности;0
27557;A16.20.096.004;Радиоволновая деструкция кондилом, папиллом женских половых органов (за 1 единицу);0
24692;462;Посев на клостридии (Clostridium difficile, псевдомембранозный колит) (Clostridium difficile Culture. Bacteria Identification and Antibiotic Susceptibility Testing);0
54245;В002.080.001;Наблюдение и уход среднего и младшего медицинского персонала в отделении дневного стационара (до 3х часов, без питания);0
54244;A11.21.005.003.001;Биопсия (мультифокальная) предстательной железы трансректальная пункционная под контролем ультразвукового исследования;0
30330;3011;Вирус папилломы человека (ВПЧ), выявление ДНК (скрининг 14 типов ВПЧ высокого онкогенного риска - 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 66 и 68 типов, с дифференциальным определением 16 и 18 типов, тест-система РеалБест ВПЧ ОнкоСкрин.;0
24875;216;Гастрин (Gastrin);0
25450;166;CA-72-4 (Углеводный антиген 72-4) (Carbohydrate Antigen СА-72-4, Cancer Antigen CA-72-4);0
26608;5/119;Клинический анализ крови: общий анализ, лейкоформула (с микроскопией мазка крови при наличии патологических сдвигов);0
239;A.06.1.06;СКТ орбит;0
24734;68;Антитела к ВИЧ 1 и 2 и антиген ВИЧ 1 и 2 (HIV Ag/Ab Combo);0
24922;73;HBs-антиген вируса гепатита В (HBs-антиген, поверхностный антиген вируса гепатита B, «австралийский» антиген), качественный тест (HBsAg, Hepatitis В Surface Antigen, Qualitative);0
25183;79;Антитела классов IgM и IgG к вирусу гепатита С, суммарно (Anti-HCV Total (IgG + IgM))*;0
25435;70;Aнтитела классов IgM и IgG к Treponema pallidum, суммарно (Anti-Treponema pallidum IgM, IgG, Total);0
55794;А16.02.001.01;Разрез мышцы, сухожильной фасции и синовиальной сумки (оперативное лечение болезни Нотта);0
24452;342УРО;Уреаплазма (Ureaplasma рarvum), определение ДНК в соскобе эпителиальных клеток урогенитального тракта (Ureaplasma parvum, DNA, Scrape of Urogenital Epithelial Cells)*;0
24020;303УРО;Уреаплазма (Ureaplasma urealyticum) (биовар Т-960), определение ДНК в соскобе эпителиальных клеток урогенитального тракта (Ureaplasma urealyticum (T-960), DNA, Scrape of Urogenital Epithelial Cells)*;0
24036;308УРО;Микоплазма (Mycoplasma genitalium), определение ДНК в соскобе эпителиальных клеток урогенитального тракта (Mycoplasma genitalium, DNA, Scrape of Urogenital Epithelial Cells)*;0
25985;511ПЖ;Мультифокальная биопсия ПЖ;0
25266;993;Серотонин в сыворотке крови (Serotonin, Serum);0
26291;ОБС127;Липидный профиль: расширенный не натощак (Lipid Profile: Extended );0
23779;A.05.9.102;МРТ Центральной нервной системы: головного мозга, ангиография артерий и вен головного мозга, шейный отдел позвоночника, артерии шеи, грудной отдел позвоночника, пояснично-крестцовый отдел позвоночника;0
342709;2019СПБ;Программа скрининга рака шейки матки - определение ДНК ВПЧ и цитологическое исследование соскоба шейки матки и цервикального канала методом жидкостной цитологии;0
361;А04.04.001.06;УЗИ стопы;0
245;A.06.2.12;СКТ крестцово-копчикового отдела;0
24543;4051;М-градиент, типирование. Электрофорез сыворотки крови, иммунофиксация с панелью антисывороток (раздельно к IgG, IgA, IgM, каппа, лямбда), количественная оценка М-белка (M-Gradient, Typing. Serum Protein Electrophoresis (SPEP), Immunofixation with Antisera (IgG, IgA, IgM, Kappa, Lambda), Quantification of M-Protein);0
20488;A16.01.008.001;Наложение вторичных швов;0
25992;1602;Дегидроэпиандростерон (неконъюгированный);0
23772;A.05.7.90;МРТ брюшной полости и забрюшинного пространства;0
19112;И.17;Дополнительное введение препарата Баралгин 1 амп.;0
25373;67;Иммуноглобулины класса E (общий IgE, иммуноглобулин Е общий) (Immunoglobulin Е Total, IgE Total);0
23717;A.05.1.24;МРТ головного мозга, артерий головного мозга и шейного отдела позвоночника;0
302;А04.14.001;УЗИ печени;0
342805;A21.01.002.005;АКЦИЯ: знакомство с мастером (массаж лица);0
24370;456-Ф;Дисбактериоз кишечника, определение чувствительности к бактериофагам (Stool Culture. Intestinal Bacterial Overgrowth, Bacteriophage Efficiency Testing);0
25103;484;Хеликобактер пилори (Helicobacter pylori), антигенный тест (Helicobacter pylori. One Step Rapid Immunосhromotographic Assay);0
342844;A16.01.008;Сшивание кожи и подкожной клетчатки (наложение первичных швов);0
344;А04.07.002;УЗИ слюнных желез (комплекс: околоушная, подчелюстная, подъязычная);0
25136;868;Цинк (Zn) в сыворотке крови (Zinc (Zn), Serum);0
24851;869;Селен (Se) в сыворотке крови (Selenium (Se), Serum);0
18992;A16.08.067;Вскрытие гематомы, абсцесса, кисты, фурункула, атеромы ЛОР-органов;0
342717;;Внутрибляшечное введение препарата при болезни Пейрони (без учета стоимости препарата);0
364;A04.04.001.001;УЗИ тазобедренного сустава взрослым;0
23649;A21.01.001.06;Массаж с использованием мягких мануальных техник (нейрорефлекторная терапия) 60 мин;0
54688;NULL;Дополнительное введение препарата Но-Шпа 1 амп.;0
264;A.06.4.37;СКТ костей голени;0
483;A11.20.014.02;Введение внутриматочной спирали (без стоимости спирали);0
23698;A.05.1.02;МРТ ангиография артерий головного мозга;0
24633;19;Креатинкиназа (Креатинфосфокиназа, КК, КФК) (Creatine Kinase, CK, Creatine Phosphokinase, CPK);0
